Date,PE,ey
2005-10-17,"	",5.679
2005-10-18,"	",5.737
2005-10-19,"	",5.652
2005-10-20,"	",5.739
2005-10-21,"	",5.73
2005-10-24,"	",5.635
2005-10-25,"	",5.649
2005-10-26,"	",5.673
2005-10-27,"	",5.733
2005-10-28,"	",5.64
2005-10-31,"	",5.6
2005-11-01,18.01,5.713
2005-11-02,"	",5.656
2005-11-03,"	",5.632
2005-11-04,"	",5.631
2005-11-07,"	",5.619
2005-11-08,"	",5.638
2005-11-09,"	",5.629
2005-11-10,"	",5.582
2005-11-11,"	",5.565
2005-11-14,"	",5.569
2005-11-15,"	",5.591
2005-11-16,"	",5.581
2005-11-17,"	",5.529
2005-11-18,"	",5.504
2005-11-21,"	",5.476
2005-11-22,"	",5.448
2005-11-23,"	",5.429
2005-11-25,"	",5.418
2005-11-28,"	",5.464
2005-11-29,"	",5.464
2005-11-30,"	",5.499
2005-12-01,18.07,5.522
2005-12-02,"	",5.52
2005-12-05,"	",5.533
2005-12-06,"	",5.526
2005-12-07,"	",5.554
2005-12-08,"	",5.56
2005-12-09,"	",5.545
2005-12-12,"	",5.54
2005-12-13,"	",5.51
2005-12-14,"	",5.487
2005-12-15,"	",5.494
2005-12-16,"	",5.51
2005-12-19,"	",5.542
2005-12-20,"	",5.544
2005-12-21,"	",5.53
2005-12-22,"	",5.507
2005-12-23,"	",5.504
2005-12-27,"	",5.557
2005-12-28,"	",5.55
2005-12-29,"	",5.567
2005-12-30,"	",5.594
2006-01-01,18.07,"	"
2006-01-03,"	",5.578
2006-01-04,"	",5.558
2006-01-05,"	",5.558
2006-01-06,"	",5.506
2006-01-09,"	",5.486
2006-01-10,"	",5.488
2006-01-11,"	",5.469
2006-01-12,"	",5.504
2006-01-13,"	",5.497
2006-01-17,"	",5.517
2006-01-18,"	",5.539
2006-01-19,"	",5.508
2006-01-20,"	",5.611
2006-01-23,"	",5.6
2006-01-24,"	",5.587
2006-01-25,"	",5.597
2006-01-26,"	",5.556
2006-01-27,"	",5.514
2006-01-30,"	",5.507
2006-01-31,"	",5.529
2006-02-01,17.8,5.592
2006-02-02,"	",5.644
2006-02-03,"	",5.674
2006-02-06,"	",5.669
2006-02-07,"	",5.716
2006-02-08,"	",5.667
2006-02-09,"	",5.675
2006-02-10,"	",5.661
2006-02-13,"	",5.679
2006-02-14,"	",5.623
2006-02-15,"	",5.603
2006-02-16,"	",5.562
2006-02-17,"	",5.572
2006-02-21,"	",5.59
2006-02-22,"	",5.548
2006-02-23,"	",5.569
2006-02-24,"	",5.562
2006-02-27,"	",5.542
2006-02-28,"	",5.6
2006-03-01,17.8,5.628
2006-03-02,"	",5.637
2006-03-03,"	",5.645
2006-03-06,"	",5.685
2006-03-07,"	",5.696
2006-03-08,"	",5.684
2006-03-09,"	",5.712
2006-03-10,"	",5.67
2006-03-13,"	",5.659
2006-03-14,"	",5.601
2006-03-15,"	",5.577
2006-03-16,"	",5.567
2006-03-17,"	",5.559
2006-03-20,"	",5.568
2006-03-21,"	",5.602
2006-03-22,"	",5.568
2006-03-23,"	",5.583
2006-03-24,"	",5.577
2006-03-27,"	",5.583
2006-03-28,"	",5.619
2006-03-29,"	",5.578
2006-03-30,"	",5.589
2006-03-31,"	",5.612
2006-04-01,17.77,"	"
2006-04-03,"	",5.646
2006-04-04,"	",5.611
2006-04-05,"	",5.587
2006-04-06,"	",5.598
2006-04-07,"	",5.657
2006-04-10,"	",5.652
2006-04-11,"	",5.696
2006-04-12,"	",5.689
2006-04-13,"	",5.684
2006-04-17,"	",5.701
2006-04-18,"	",5.604
2006-04-19,"	",5.594
2006-04-20,"	",5.588
2006-04-21,"	",5.588
2006-04-24,"	",5.602
2006-04-25,"	",5.629
2006-04-26,"	",5.614
2006-04-27,"	",5.595
2006-04-28,"	",5.591
2006-05-01,17.46,5.66
2006-05-02,"	",5.626
2006-05-03,"	",5.649
2006-05-04,"	",5.63
2006-05-05,"	",5.573
2006-05-08,"	",5.577
2006-05-09,"	",5.575
2006-05-10,"	",5.585
2006-05-11,"	",5.657
2006-05-12,"	",5.722
2006-05-15,"	",5.707
2006-05-16,"	",5.718
2006-05-17,"	",5.816
2006-05-18,"	",5.855
2006-05-19,"	",5.831
2006-05-22,"	",5.854
2006-05-23,"	",5.879
2006-05-24,"	",5.87
2006-05-25,"	",5.804
2006-05-26,"	",5.771
2006-05-30,"	",5.864
2006-05-31,"	",5.817
2006-06-01,16.82,5.794
2006-06-02,"	",5.782
2006-06-05,"	",5.887
2006-06-06,"	",5.894
2006-06-07,"	",5.93
2006-06-08,"	",5.922
2006-06-09,"	",5.948
2006-06-12,"	",6.025
2006-06-13,"	",6.087
2006-06-14,"	",6.056
2006-06-15,"	",5.93
2006-06-16,"	",5.952
2006-06-19,"	",6.007
2006-06-20,"	",6.007
2006-06-21,"	",5.949
2006-06-22,"	",5.98
2006-06-23,"	",5.986
2006-06-26,"	",5.957
2006-06-27,"	",6.011
2006-06-28,"	",5.978
2006-06-29,"	",5.852
2006-06-30,"	",5.864
2006-07-01,16.61,"	"
2006-07-03,"	",5.925
2006-07-05,"	",5.968
2006-07-06,"	",5.953
2006-07-07,"	",5.994
2006-07-10,"	",5.985
2006-07-11,"	",5.961
2006-07-12,"	",6.027
2006-07-13,"	",6.106
2006-07-14,"	",6.136
2006-07-17,"	",6.144
2006-07-18,"	",6.132
2006-07-19,"	",6.021
2006-07-20,"	",6.072
2006-07-21,"	",6.116
2006-07-24,"	",6.015
2006-07-25,"	",5.978
2006-07-26,"	",5.98
2006-07-27,"	",6.005
2006-07-28,"	",5.933
2006-07-31,"	",5.941
2006-08-01,16.67,6.075
2006-08-02,"	",6.039
2006-08-03,"	",6.031
2006-08-04,"	",6.035
2006-08-07,"	",6.052
2006-08-08,"	",6.072
2006-08-09,"	",6.099
2006-08-10,"	",6.071
2006-08-11,"	",6.095
2006-08-14,"	",6.088
2006-08-15,"	",6.006
2006-08-16,"	",5.96
2006-08-17,"	",5.951
2006-08-18,"	",5.929
2006-08-21,"	",5.951
2006-08-22,"	",5.945
2006-08-23,"	",5.971
2006-08-24,"	",5.957
2006-08-25,"	",5.962
2006-08-28,"	",5.931
2006-08-29,"	",5.92
2006-08-30,"	",5.92
2006-08-31,"	",5.922
2006-09-01,16.77,5.993
2006-09-05,"	",5.983
2006-09-06,"	",6.043
2006-09-07,"	",6.072
2006-09-08,"	",6.049
2006-09-11,"	",6.046
2006-09-12,"	",5.984
2006-09-13,"	",5.961
2006-09-14,"	",5.969
2006-09-15,"	",5.953
2006-09-18,"	",5.947
2006-09-19,"	",5.96
2006-09-20,"	",5.929
2006-09-21,"	",5.961
2006-09-22,"	",5.976
2006-09-25,"	",5.924
2006-09-26,"	",5.879
2006-09-27,"	",5.878
2006-09-28,"	",5.867
2006-09-29,"	",5.882
2006-10-01,17.14,"	"
2006-10-02,"	",5.975
2006-10-03,"	",5.963
2006-10-04,"	",5.892
2006-10-05,"	",5.879
2006-10-06,"	",5.894
2006-10-09,"	",5.89
2006-10-10,"	",5.878
2006-10-11,"	",5.893
2006-10-12,"	",5.837
2006-10-13,"	",5.825
2006-10-16,"	",5.811
2006-10-17,"	",5.832
2006-10-18,"	",5.824
2006-10-19,"	",5.819
2006-10-20,"	",5.813
2006-10-23,"	",5.777
2006-10-24,"	",5.775
2006-10-25,"	",5.755
2006-10-26,"	",5.727
2006-10-27,"	",5.776
2006-10-30,"	",5.773
2006-10-31,"	",5.773
2006-11-01,17.24,5.888
2006-11-02,"	",5.89
2006-11-03,"	",5.903
2006-11-06,"	",5.836
2006-11-07,"	",5.824
2006-11-08,"	",5.811
2006-11-09,"	",5.843
2006-11-10,"	",5.832
2006-11-13,"	",5.817
2006-11-14,"	",5.78
2006-11-15,"	",5.766
2006-11-16,"	",5.753
2006-11-17,"	",5.747
2006-11-20,"	",5.75
2006-11-21,"	",5.741
2006-11-22,"	",5.727
2006-11-24,"	",5.748
2006-11-27,"	",5.827
2006-11-28,"	",5.807
2006-11-29,"	",5.754
2006-11-30,"	",5.75
2006-12-01,17.38,5.836
2006-12-04,"	",5.784
2006-12-05,"	",5.761
2006-12-06,"	",5.769
2006-12-07,"	",5.792
2006-12-08,"	",5.782
2006-12-11,"	",5.768
2006-12-12,"	",5.774
2006-12-13,"	",5.768
2006-12-14,"	",5.718
2006-12-15,"	",5.712
2006-12-18,"	",5.73
2006-12-19,"	",5.718
2006-12-20,"	",5.726
2006-12-21,"	",5.747
2006-12-22,"	",5.778
2006-12-26,"	",5.753
2006-12-27,"	",5.713
2006-12-28,"	",5.721
2006-12-29,"	",5.747
2007-01-01,17.36,"	"
2007-01-03,"	",5.793
2007-01-04,"	",5.786
2007-01-05,"	",5.821
2007-01-08,"	",5.808
2007-01-09,"	",5.811
2007-01-10,"	",5.8
2007-01-11,"	",5.763
2007-01-12,"	",5.736
2007-01-16,"	",5.731
2007-01-17,"	",5.736
2007-01-18,"	",5.753
2007-01-19,"	",5.736
2007-01-22,"	",5.767
2007-01-23,"	",5.747
2007-01-24,"	",5.698
2007-01-25,"	",5.763
2007-01-26,"	",5.77
2007-01-29,"	",5.776
2007-01-30,"	",5.743
2007-01-31,"	",5.706
2007-02-01,17.49,5.713
2007-02-02,"	",5.703
2007-02-05,"	",5.708
2007-02-06,"	",5.704
2007-02-07,"	",5.696
2007-02-08,"	",5.703
2007-02-09,"	",5.744
2007-02-12,"	",5.763
2007-02-13,"	",5.719
2007-02-14,"	",5.676
2007-02-15,"	",5.67
2007-02-16,"	",5.675
2007-02-20,"	",5.659
2007-02-21,"	",5.667
2007-02-22,"	",5.672
2007-02-23,"	",5.692
2007-02-26,"	",5.699
2007-02-27,"	",5.904
2007-02-28,"	",5.871
2007-03-01,16.92,5.926
2007-03-02,"	",5.994
2007-03-05,"	",6.051
2007-03-06,"	",5.959
2007-03-07,"	",5.974
2007-03-08,"	",5.931
2007-03-09,"	",5.927
2007-03-12,"	",5.911
2007-03-13,"	",6.034
2007-03-14,"	",5.994
2007-03-15,"	",5.972
2007-03-16,"	",5.995
2007-03-19,"	",5.931
2007-03-20,"	",5.893
2007-03-21,"	",5.794
2007-03-22,"	",5.796
2007-03-23,"	",5.79
2007-03-26,"	",5.784
2007-03-27,"	",5.82
2007-03-28,"	",5.867
2007-03-29,"	",5.845
2007-03-30,"	",5.852
2007-04-01,17.48,"	"
2007-04-02,"	",5.878
2007-04-03,"	",5.824
2007-04-04,"	",5.818
2007-04-05,"	",5.8
2007-04-09,"	",5.797
2007-04-10,"	",5.782
2007-04-11,"	",5.82
2007-04-12,"	",5.784
2007-04-13,"	",5.764
2007-04-16,"	",5.703
2007-04-17,"	",5.691
2007-04-18,"	",5.687
2007-04-19,"	",5.694
2007-04-20,"	",5.642
2007-04-23,"	",5.655
2007-04-24,"	",5.657
2007-04-25,"	",5.6
2007-04-26,"	",5.604
2007-04-27,"	",5.605
2007-04-30,"	",5.649
2007-05-01,17.92,5.674
2007-05-02,"	",5.637
2007-05-03,"	",5.613
2007-05-04,"	",5.601
2007-05-07,"	",5.587
2007-05-08,"	",5.593
2007-05-09,"	",5.575
2007-05-10,"	",5.654
2007-05-11,"	",5.6
2007-05-14,"	",5.61
2007-05-15,"	",5.618
2007-05-16,"	",5.569
2007-05-17,"	",5.575
2007-05-18,"	",5.538
2007-05-21,"	",5.529
2007-05-22,"	",5.533
2007-05-23,"	",5.54
2007-05-24,"	",5.594
2007-05-25,"	",5.564
2007-05-29,"	",5.555
2007-05-30,"	",5.511
2007-05-31,"	",5.51
2007-06-01,17.83,5.527
2007-06-04,"	",5.517
2007-06-05,"	",5.547
2007-06-06,"	",5.596
2007-06-07,"	",5.697
2007-06-08,"	",5.633
2007-06-11,"	",5.627
2007-06-12,"	",5.688
2007-06-13,"	",5.603
2007-06-14,"	",5.576
2007-06-15,"	",5.54
2007-06-18,"	",5.547
2007-06-19,"	",5.537
2007-06-20,"	",5.613
2007-06-21,"	",5.579
2007-06-22,"	",5.652
2007-06-25,"	",5.67
2007-06-26,"	",5.688
2007-06-27,"	",5.638
2007-06-28,"	",5.64
2007-06-29,"	",5.649
2007-07-01,18.36,"	"
2007-07-02,"	",5.45
2007-07-03,"	",5.431
2007-07-05,"	",5.429
2007-07-06,"	",5.411
2007-07-09,"	",5.406
2007-07-10,"	",5.484
2007-07-11,"	",5.452
2007-07-12,"	",5.351
2007-07-13,"	",5.334
2007-07-16,"	",5.344
2007-07-17,"	",5.345
2007-07-18,"	",5.356
2007-07-19,"	",5.332
2007-07-20,"	",5.398
2007-07-23,"	",5.372
2007-07-24,"	",5.48
2007-07-25,"	",5.455
2007-07-26,"	",5.585
2007-07-27,"	",5.676
2007-07-30,"	",5.618
2007-07-31,"	",5.69
2007-08-01,18.02,5.506
2007-08-02,"	",5.482
2007-08-03,"	",5.632
2007-08-06,"	",5.499
2007-08-07,"	",5.466
2007-08-08,"	",5.39
2007-08-09,"	",5.554
2007-08-10,"	",5.552
2007-08-13,"	",5.555
2007-08-14,"	",5.658
2007-08-15,"	",5.738
2007-08-16,"	",5.719
2007-08-17,"	",5.582
2007-08-20,"	",5.583
2007-08-21,"	",5.577
2007-08-22,"	",5.513
2007-08-23,"	",5.519
2007-08-24,"	",5.456
2007-08-27,"	",5.502
2007-08-28,"	",5.635
2007-08-29,"	",5.514
2007-08-30,"	",5.537
2007-08-31,"	",5.476
2007-09-01,19.05,"	"
2007-09-04,"	",5.277
2007-09-05,"	",5.339
2007-09-06,"	",5.316
2007-09-07,"	",5.407
2007-09-10,"	",5.414
2007-09-11,"	",5.342
2007-09-12,"	",5.341
2007-09-13,"	",5.297
2007-09-14,"	",5.296
2007-09-17,"	",5.323
2007-09-18,"	",5.172
2007-09-19,"	",5.141
2007-09-20,"	",5.175
2007-09-21,"	",5.152
2007-09-24,"	",5.179
2007-09-25,"	",5.181
2007-09-26,"	",5.153
2007-09-27,"	",5.133
2007-09-28,"	",5.148
2007-10-01,20.68,4.813
2007-10-02,"	",4.814
2007-10-03,"	",4.836
2007-10-04,"	",4.826
2007-10-05,"	",4.78
2007-10-08,"	",4.796
2007-10-09,"	",4.757
2007-10-10,"	",4.766
2007-10-11,"	",4.79
2007-10-12,"	",4.768
2007-10-15,"	",4.808
2007-10-16,"	",4.84
2007-10-17,"	",4.831
2007-10-18,"	",4.835
2007-10-19,"	",4.962
2007-10-22,"	",4.943
2007-10-23,"	",4.9
2007-10-24,"	",4.912
2007-10-25,"	",4.917
2007-10-26,"	",4.85
2007-10-29,"	",4.832
2007-10-30,"	",4.863
2007-10-31,"	",4.806
2007-11-01,20.81,4.662
2007-11-02,"	",4.658
2007-11-05,"	",4.681
2007-11-06,"	",4.625
2007-11-07,"	",4.765
2007-11-08,"	",4.768
2007-11-09,"	",4.837
2007-11-12,"	",4.886
2007-11-13,"	",4.748
2007-11-14,"	",4.782
2007-11-15,"	",4.846
2007-11-16,"	",4.821
2007-11-19,"	",4.906
2007-11-20,"	",4.884
2007-11-21,"	",4.963
2007-11-23,"	",4.881
2007-11-26,"	",4.997
2007-11-27,"	",4.924
2007-11-28,"	",4.787
2007-11-29,"	",4.785
2007-11-30,"	",4.748
2007-12-01,22.35,"	"
2007-12-03,"	",4.495
2007-12-04,"	",4.524
2007-12-05,"	",4.457
2007-12-06,"	",4.391
2007-12-07,"	",4.398
2007-12-10,"	",4.366
2007-12-11,"	",4.479
2007-12-12,"	",4.452
2007-12-13,"	",4.446
2007-12-14,"	",4.508
2007-12-17,"	",4.577
2007-12-18,"	",4.549
2007-12-19,"	",4.555
2007-12-20,"	",4.533
2007-12-21,"	",4.458
2007-12-24,"	",4.422
2007-12-26,"	",4.419
2007-12-27,"	",4.483
2007-12-28,"	",4.476
2007-12-31,"	",4.507
2008-01-01,21.46,"	"
2008-01-02,"	",4.44
2008-01-03,"	",4.44
2008-01-04,"	",4.551
2008-01-07,"	",4.537
2008-01-08,"	",4.622
2008-01-09,"	",4.56
2008-01-10,"	",4.524
2008-01-11,"	",4.586
2008-01-14,"	",4.537
2008-01-15,"	",4.653
2008-01-16,"	",4.679
2008-01-17,"	",4.819
2008-01-18,"	",4.848
2008-01-22,"	",4.903
2008-01-23,"	",4.8
2008-01-24,"	",4.752
2008-01-25,"	",4.829
2008-01-28,"	",4.745
2008-01-29,"	",4.716
2008-01-30,"	",4.739
2008-01-31,"	",4.661
2008-02-01,21.74,4.466
2008-02-04,"	",4.513
2008-02-05,"	",4.662
2008-02-06,"	",4.698
2008-02-07,"	",4.661
2008-02-08,"	",4.681
2008-02-11,"	",4.654
2008-02-12,"	",4.62
2008-02-13,"	",4.558
2008-02-14,"	",4.62
2008-02-15,"	",4.616
2008-02-19,"	",4.62
2008-02-20,"	",4.582
2008-02-21,"	",4.642
2008-02-22,"	",4.606
2008-02-25,"	",4.543
2008-02-26,"	",4.512
2008-02-27,"	",4.516
2008-02-28,"	",4.557
2008-02-29,"	",4.683
2008-03-01,21.81,"	"
2008-03-03,"	",4.536
2008-03-04,"	",4.552
2008-03-05,"	",4.528
2008-03-06,"	",4.63
2008-03-07,"	",4.669
2008-03-10,"	",4.743
2008-03-11,"	",4.573
2008-03-12,"	",4.614
2008-03-13,"	",4.591
2008-03-14,"	",4.688
2008-03-17,"	",4.731
2008-03-18,"	",4.538
2008-03-19,"	",4.651
2008-03-20,"	",4.542
2008-03-24,"	",4.474
2008-03-25,"	",4.463
2008-03-26,"	",4.503
2008-03-27,"	",4.555
2008-03-28,"	",4.592
2008-03-31,"	",4.566
2008-04-01,23.88,4.188
2008-04-02,"	",4.196
2008-04-03,"	",4.19
2008-04-04,"	",4.187
2008-04-07,"	",4.181
2008-04-08,"	",4.202
2008-04-09,"	",4.236
2008-04-10,"	",4.217
2008-04-11,"	",4.305
2008-04-14,"	",4.32
2008-04-15,"	",4.3
2008-04-16,"	",4.205
2008-04-17,"	",4.202
2008-04-18,"	",4.127
2008-04-21,"	",4.133
2008-04-22,"	",4.17
2008-04-23,"	",4.158
2008-04-24,"	",4.132
2008-04-25,"	",4.105
2008-04-28,"	",4.109
2008-04-29,"	",4.125
2008-04-30,"	",4.141
2008-05-01,25.8,3.859
2008-05-02,"	",3.846
2008-05-05,"	",3.864
2008-05-06,"	",3.834
2008-05-07,"	",3.905
2008-05-08,"	",3.891
2008-05-09,"	",3.917
2008-05-12,"	",3.874
2008-05-13,"	",3.876
2008-05-14,"	",3.86
2008-05-15,"	",3.82
2008-05-16,"	",3.815
2008-05-19,"	",3.812
2008-05-20,"	",3.847
2008-05-21,"	",3.91
2008-05-22,"	",3.9
2008-05-23,"	",3.952
2008-05-27,"	",3.925
2008-05-28,"	",3.91
2008-05-29,"	",3.889
2008-05-30,"	",3.883
2008-06-01,26.11,"	"
2008-06-02,"	",3.707
2008-06-03,"	",3.729
2008-06-04,"	",3.73
2008-06-05,"	",3.659
2008-06-06,"	",3.775
2008-06-09,"	",3.772
2008-06-10,"	",3.782
2008-06-11,"	",3.847
2008-06-12,"	",3.834
2008-06-13,"	",3.777
2008-06-16,"	",3.777
2008-06-17,"	",3.803
2008-06-18,"	",3.84
2008-06-19,"	",3.826
2008-06-20,"	",3.898
2008-06-23,"	",3.898
2008-06-24,"	",3.909
2008-06-25,"	",3.886
2008-06-26,"	",4.003
2008-06-27,"	",4.018
2008-06-30,"	",4.013
2008-07-01,25.37,3.857
2008-07-02,"	",3.929
2008-07-03,"	",3.924
2008-07-07,"	",3.957
2008-07-08,"	",3.891
2008-07-09,"	",3.982
2008-07-10,"	",3.954
2008-07-11,"	",3.998
2008-07-14,"	",4.035
2008-07-15,"	",4.079
2008-07-16,"	",3.98
2008-07-17,"	",3.932
2008-07-18,"	",3.931
2008-07-21,"	",3.933
2008-07-22,"	",3.881
2008-07-23,"	",3.865
2008-07-24,"	",3.957
2008-07-25,"	",3.94
2008-07-28,"	",4.015
2008-07-29,"	",3.923
2008-07-30,"	",3.859
2008-07-31,"	",3.91
2008-08-01,26.83,3.79
2008-08-04,"	",3.824
2008-08-05,"	",3.717
2008-08-06,"	",3.705
2008-08-07,"	",3.772
2008-08-08,"	",3.684
2008-08-11,"	",3.659
2008-08-12,"	",3.704
2008-08-13,"	",3.714
2008-08-14,"	",3.694
2008-08-15,"	",3.679
2008-08-18,"	",3.735
2008-08-19,"	",3.77
2008-08-20,"	",3.747
2008-08-21,"	",3.738
2008-08-22,"	",3.696
2008-08-25,"	",3.77
2008-08-26,"	",3.756
2008-08-27,"	",3.726
2008-08-28,"	",3.672
2008-08-29,"	",3.723
2008-09-01,26.48,"	"
2008-09-02,"	",3.597
2008-09-03,"	",3.604
2008-09-04,"	",3.715
2008-09-05,"	",3.699
2008-09-08,"	",3.624
2008-09-09,"	",3.753
2008-09-10,"	",3.73
2008-09-11,"	",3.679
2008-09-12,"	",3.671
2008-09-15,"	",3.853
2008-09-16,"	",3.786
2008-09-17,"	",3.974
2008-09-18,"	",3.809
2008-09-19,"	",3.661
2008-09-22,"	",3.807
2008-09-23,"	",3.867
2008-09-24,"	",3.875
2008-09-25,"	",3.8
2008-09-26,"	",3.788
2008-09-29,"	",4.153
2008-09-30,"	",3.94
2008-10-01,27.22,3.065
2008-10-02,"	",3.194
2008-10-03,"	",3.238
2008-10-06,"	",3.367
2008-10-07,"	",3.572
2008-10-08,"	",3.613
2008-10-09,"	",3.911
2008-10-10,"	",3.958
2008-10-13,"	",3.547
2008-10-14,"	",3.566
2008-10-15,"	",3.92
2008-10-16,"	",3.76
2008-10-17,"	",3.784
2008-10-20,"	",3.612
2008-10-21,"	",3.727
2008-10-22,"	",3.969
2008-10-23,"	",3.919
2008-10-24,"	",4.059
2008-10-27,"	",4.192
2008-10-28,"	",3.784
2008-10-29,"	",3.827
2008-10-30,"	",3.73
2008-10-31,"	",3.674
2008-11-01,34.99,"	"
2008-11-03,"	",2.612
2008-11-04,"	",2.51
2008-11-05,"	",2.649
2008-11-06,"	",2.789
2008-11-07,"	",2.711
2008-11-10,"	",2.746
2008-11-11,"	",2.808
2008-11-12,"	",2.961
2008-11-13,"	",2.77
2008-11-14,"	",2.89
2008-11-17,"	",2.967
2008-11-18,"	",2.938
2008-11-19,"	",3.129
2008-11-20,"	",3.354
2008-11-21,"	",3.155
2008-11-24,"	",2.963
2008-11-25,"	",2.944
2008-11-26,"	",2.843
2008-11-28,"	",2.816
2008-12-01,58.98,1.823
2008-12-02,"	",1.753
2008-12-03,"	",1.709
2008-12-04,"	",1.76
2008-12-05,"	",1.698
2008-12-08,"	",1.636
2008-12-09,"	",1.674
2008-12-10,"	",1.655
2008-12-11,"	",1.703
2008-12-12,"	",1.691
2008-12-15,"	",1.713
2008-12-16,"	",1.629
2008-12-17,"	",1.645
2008-12-18,"	",1.681
2008-12-19,"	",1.676
2008-12-22,"	",1.707
2008-12-23,"	",1.724
2008-12-24,"	",1.714
2008-12-26,"	",1.705
2008-12-29,"	",1.711
2008-12-30,"	",1.671
2008-12-31,"	",1.647
2009-01-01,70.89,"	"
2009-01-02,"	",1.31
2009-01-05,"	",1.317
2009-01-06,"	",1.306
2009-01-07,"	",1.347
2009-01-08,"	",1.342
2009-01-09,"	",1.371
2009-01-12,"	",1.403
2009-01-13,"	",1.401
2009-01-14,"	",1.449
2009-01-15,"	",1.447
2009-01-16,"	",1.436
2009-01-20,"	",1.516
2009-01-21,"	",1.453
2009-01-22,"	",1.476
2009-01-23,"	",1.468
2009-01-26,"	",1.46
2009-01-27,"	",1.444
2009-01-28,"	",1.397
2009-01-29,"	",1.445
2009-01-30,"	",1.478
2009-02-01,84.49,"	"
2009-02-02,"	",1.155
2009-02-03,"	",1.137
2009-02-04,"	",1.145
2009-02-05,"	",1.127
2009-02-06,"	",1.097
2009-02-09,"	",1.096
2009-02-10,"	",1.152
2009-02-11,"	",1.143
2009-02-12,"	",1.141
2009-02-13,"	",1.153
2009-02-17,"	",1.208
2009-02-18,"	",1.209
2009-02-19,"	",1.223
2009-02-20,"	",1.238
2009-02-23,"	",1.282
2009-02-24,"	",1.233
2009-02-25,"	",1.246
2009-02-26,"	",1.266
2009-02-27,"	",1.296
2009-03-01,110.37,"	"
2009-03-02,"	",0.979
2009-03-03,"	",0.985
2009-03-04,"	",0.962
2009-03-05,"	",1.005
2009-03-06,"	",1.004
2009-03-09,"	",1.014
2009-03-10,"	",0.953
2009-03-11,"	",0.951
2009-03-12,"	",0.914
2009-03-13,"	",0.907
2009-03-16,"	",0.91
2009-03-17,"	",0.882
2009-03-18,"	",0.864
2009-03-19,"	",0.875
2009-03-20,"	",0.893
2009-03-23,"	",0.834
2009-03-24,"	",0.851
2009-03-25,"	",0.843
2009-03-26,"	",0.824
2009-03-27,"	",0.841
2009-03-30,"	",0.871
2009-03-31,"	",0.86
2009-04-01,119.8,0.873
2009-04-02,"	",0.849
2009-04-03,"	",0.84
2009-04-06,"	",0.847
2009-04-07,"	",0.868
2009-04-08,"	",0.858
2009-04-09,"	",0.827
2009-04-13,"	",0.824
2009-04-14,"	",0.841
2009-04-15,"	",0.831
2009-04-16,"	",0.818
2009-04-17,"	",0.814
2009-04-20,"	",0.851
2009-04-21,"	",0.833
2009-04-22,"	",0.839
2009-04-23,"	",0.831
2009-04-24,"	",0.817
2009-04-27,"	",0.826
2009-04-28,"	",0.828
2009-04-29,"	",0.81
2009-04-30,"	",0.811
2009-05-01,123.79,0.831
2009-05-04,"	",0.804
2009-05-05,"	",0.807
2009-05-06,"	",0.793
2009-05-07,"	",0.803
2009-05-08,"	",0.785
2009-05-11,"	",0.802
2009-05-12,"	",0.803
2009-05-13,"	",0.825
2009-05-14,"	",0.816
2009-05-15,"	",0.826
2009-05-18,"	",0.801
2009-05-19,"	",0.803
2009-05-20,"	",0.807
2009-05-21,"	",0.821
2009-05-22,"	",0.822
2009-05-26,"	",0.801
2009-05-27,"	",0.816
2009-05-28,"	",0.804
2009-05-29,"	",0.793
2009-06-01,123.32,0.797
2009-06-02,"	",0.795
2009-06-03,"	",0.806
2009-06-04,"	",0.797
2009-06-05,"	",0.799
2009-06-08,"	",0.8
2009-06-09,"	",0.797
2009-06-10,"	",0.8
2009-06-11,"	",0.795
2009-06-12,"	",0.794
2009-06-15,"	",0.813
2009-06-16,"	",0.823
2009-06-17,"	",0.825
2009-06-18,"	",0.818
2009-06-19,"	",0.815
2009-06-22,"	",0.841
2009-06-23,"	",0.839
2009-06-24,"	",0.834
2009-06-25,"	",0.816
2009-06-26,"	",0.817
2009-06-29,"	",0.81
2009-06-30,"	",0.817
2009-07-01,101.83,0.995
2009-07-02,"	",1.025
2009-07-06,"	",1.023
2009-07-07,"	",1.043
2009-07-08,"	",1.045
2009-07-09,"	",1.041
2009-07-10,"	",1.045
2009-07-13,"	",1.02
2009-07-14,"	",1.015
2009-07-15,"	",0.985
2009-07-16,"	",0.977
2009-07-17,"	",0.977
2009-07-20,"	",0.966
2009-07-21,"	",0.963
2009-07-22,"	",0.963
2009-07-23,"	",0.941
2009-07-24,"	",0.938
2009-07-27,"	",0.936
2009-07-28,"	",0.938
2009-07-29,"	",0.942
2009-07-30,"	",0.931
2009-07-31,"	",0.931
2009-08-01,92.98,"	"
2009-08-03,"	",1.083
2009-08-04,"	",1.08
2009-08-05,"	",1.083
2009-08-06,"	",1.089
2009-08-07,"	",1.075
2009-08-10,"	",1.078
2009-08-11,"	",1.092
2009-08-12,"	",1.08
2009-08-13,"	",1.072
2009-08-14,"	",1.082
2009-08-17,"	",1.108
2009-08-18,"	",1.097
2009-08-19,"	",1.09
2009-08-20,"	",1.078
2009-08-21,"	",1.058
2009-08-24,"	",1.059
2009-08-25,"	",1.056
2009-08-26,"	",1.056
2009-08-27,"	",1.053
2009-08-28,"	",1.055
2009-08-31,"	",1.064
2009-09-01,83.3,1.256
2009-09-02,"	",1.261
2009-09-03,"	",1.25
